TEAM NAME,SLOT,TYPE,TEXTURE,FILENAME
southcarolina,alt06,light,06-TC_Face_Protector.png,70cf006c2ba8aad7-aa1f1765d1a590e4-00005994.png
southcarolina,alt06,light,25-TC_Face_Protector_Top.png,6b25aad02bc781bb-aa1f1765d1a590e4-00005554.png
southcarolina,alt06,light,14-Bk_TC_Pad.png,7681550dea5b951d-550f2821384f8939-00005993.png
southcarolina,alt06,light,10-Wt_TC_Pad.png,7681550dea5b951d-8c9d26039c7a747b-00005993.png
southcarolina,alt06,light,07-TC_Med_Band--34_sleeve_top.png,be85f4bf3d074dba-f0fd9572e86c421a-00005993.png
southcarolina,alt06,light,04-TC_Thin_Band.png,be85f4bf3d074dba-f01b8cb67556002e-00005993.png
southcarolina,alt06,light,15-TC_Long_Sleeve.png,8fb789c60161de74-3567e3f112842362-00005993.png
southcarolina,alt06,light,wrist_QB_Wrist_Bk.png,3a30272f374c5d47-550f2821384f8939-00005993.png
southcarolina,alt06,light,wrist_QB_Wrist_Wt.png,3a30272f374c5d47-8c9d26039c7a747b-00005993.png
southcarolina,alt06,light,03-TC_QB_Wrist.png,3a30272f374c5d47-3567e3f112842362-00005993.png
southcarolina,alt06,light,01-TC_Wrist.png,8006ca814728a41c-550f2821384f8939-00005993.png
southcarolina,alt06,light,wrist_Half_Sleeve_Wt.png,faf01b33cbdc0f1a-8c9d26039c7a747b-00005993.png
southcarolina,alt06,light,wrist_Half_Sleeve_Bk.png,faf01b33cbdc0f1a-550f2821384f8939-00005993.png
southcarolina,alt06,light,11-TC_Half_Sleeve.png,faf01b33cbdc0f1a-3567e3f112842362-00005993.png
southcarolina,alt06,light,16-Shoe.png,9b96b9191c431b47-4034557152c33611-000059d3.png
southcarolina,alt06,light,17-Shoe_w_White_Tape.png,adf3868e35b7c0c2-4034557152c33611-000059d3.png
southcarolina,alt06,light,23-Shoe_w_Black_Tape.png,adf3868e35b7c0c2-389e73cc90c634d6-000059d3.png
southcarolina,alt06,light,24-Shoe_w_TC_Tape.png,adf3868e35b7c0c2-efa3f7d2071e46d9-000059d3.png
southcarolina,alt06,light,13-Sock.png,8204f6090c6636b5-135f4ac951d47b71-000059d4.png
southcarolina,alt06,light,helmet.png,8f2ce0688a7b17bd-580103090d014fc4-00005e13.png
southcarolina,alt06,light,22-Chinstrap.png,79750e5caa8c578f-bf2f99ec5dae6138-00005593.png
southcarolina,alt06,light,pridesticker.png,1be721f849ade09d-b5d58d266a9ebe35-00005554.png
southcarolina,alt06,light,18-Facemask_Far.png,4bc108679c2e88b2-85cd0f85eaef4b5e-00005554.png
southcarolina,alt06,light,20-Facemask_Near.png,e6fbfe64def7e0f8-93b53ffe47efa233-00005554.png
southcarolina,alt06,light,pants.png,17fef5ab12a0fa7a-dfbb538a4e7d3a5c-00006213.png
southcarolina,alt06,light,jersey.png,24896496ff09b820-75114a848dbbd16c-00006213.png
southcarolina,alt06,light,num07.png,9352e010c3193605-7c7af47e62cb299c-00006214.png
southcarolina,alt06,light,num89.png,7f22cd47c21da59c-7c7af47e62cb299c-00005dd4.png
southcarolina,alt06,light,num07shadow.png,9352e010c3193605-c006383c99eb0c44-00006214.png
southcarolina,alt06,light,num89shadow.png,7f22cd47c21da59c-c006383c99eb0c44-00005dd4.png
southcarolina,alt06,light,num07helmet.png,9352e010c3193605-86372989f9238953-00006214.png
southcarolina,alt06,light,num89helmet.png,7f22cd47c21da59c-86372989f9238953-00005dd4.png
southcarolina,alt06,light,num07ss.png,9352e010c3193605-88d69c09588ec9f5-00006214.png
southcarolina,alt06,light,num89ss.png,7f22cd47c21da59c-88d69c09588ec9f5-00005dd4.png
