TEAM NAME,SLOT,TYPE,TEXTURE,FILENAME
northwestern,alt04,light,06-TC_Face_Protector.png,70cf006c2ba8aad7-e8429c74cd62036c-00005994.png
northwestern,alt04,light,25-TC_Face_Protector_Top.png,6b25aad02bc781bb-e8429c74cd62036c-00005554.png
northwestern,alt04,light,14-Bk_TC_Pad.png,7681550dea5b951d-1a99d25c21c834d2-00005993.png
northwestern,alt04,light,10-Wt_TC_Pad.png,7681550dea5b951d-52cd583a0d8e6e89-00005993.png
northwestern,alt04,light,07-TC_Med_Band--34_sleeve_top.png,be85f4bf3d074dba-d1c475b6f8ddb00-00005993.png
northwestern,alt04,light,04-TC_Thin_Band.png,be85f4bf3d074dba-24b2d6057a31fd45-00005993.png
northwestern,alt04,light,15-TC_Long_Sleeve.png,8fb789c60161de74-a95851976cd56392-00005993.png
northwestern,alt04,light,wrist_QB_Wrist_Bk.png,3a30272f374c5d47-1a99d25c21c834d2-00005993.png
northwestern,alt04,light,wrist_QB_Wrist_Wt.png,3a30272f374c5d47-52cd583a0d8e6e89-00005993.png
northwestern,alt04,light,03-TC_QB_Wrist.png,3a30272f374c5d47-a95851976cd56392-00005993.png
northwestern,alt04,light,01-TC_Wrist.png,8006ca814728a41c-1a99d25c21c834d2-00005993.png
northwestern,alt04,light,wrist_Half_Sleeve_Wt.png,faf01b33cbdc0f1a-52cd583a0d8e6e89-00005993.png
northwestern,alt04,light,wrist_Half_Sleeve_Bk.png,faf01b33cbdc0f1a-1a99d25c21c834d2-00005993.png
northwestern,alt04,light,11-TC_Half_Sleeve.png,faf01b33cbdc0f1a-a95851976cd56392-00005993.png
northwestern,alt04,light,16-Shoe.png,9b96b9191c431b47-9d637d1c6bde192-000059d3.png
northwestern,alt04,light,17-Shoe_w_White_Tape.png,adf3868e35b7c0c2-9d637d1c6bde192-000059d3.png
northwestern,alt04,light,23-Shoe_w_Black_Tape.png,adf3868e35b7c0c2-82edc4eadb4c11a8-000059d3.png
northwestern,alt04,light,24-Shoe_w_TC_Tape.png,adf3868e35b7c0c2-83e0e89118c1aae8-000059d3.png
northwestern,alt04,light,13-Sock.png,117d12de4edae959-135f4ac951d47b71-000059d4.png
northwestern,alt04,light,helmet.png,eac638fc2a0c5a18-580103090d014fc4-00005e13.png
northwestern,alt04,light,22-Chinstrap.png,79750e5caa8c578f-8b37e91c48870db4-00005593.png
northwestern,alt04,light,pridesticker.png,67154377d5a3fa52-b5d58d266a9ebe35-00005554.png
northwestern,alt04,light,18-Facemask_Far.png,91fa5414627735c2-85cd0f85eaef4b5e-00005554.png
northwestern,alt04,light,20-Facemask_Near.png,61970f2f24104188-93b53ffe47efa233-00005554.png
northwestern,alt04,light,pants.png,f24c795d4f49a1bd-dfbb538a4e7d3a5c-00006213.png
northwestern,alt04,light,jersey.png,105f9708f59c6484-75114a848dbbd16c-00006213.png
northwestern,alt04,light,num07.png,47149f210a05355-7c7af47e62cb299c-00006214.png
northwestern,alt04,light,num89.png,8e98ee19114b6cdf-7c7af47e62cb299c-00005dd4.png
northwestern,alt04,light,num07shadow.png,47149f210a05355-c006383c99eb0c44-00006214.png
northwestern,alt04,light,num89shadow.png,8e98ee19114b6cdf-c006383c99eb0c44-00005dd4.png
northwestern,alt04,light,num07helmet.png,47149f210a05355-86372989f9238953-00006214.png
northwestern,alt04,light,num89helmet.png,8e98ee19114b6cdf-86372989f9238953-00005dd4.png
northwestern,alt04,light,num07ss.png,47149f210a05355-88d69c09588ec9f5-00006214.png
northwestern,alt04,light,num89ss.png,8e98ee19114b6cdf-88d69c09588ec9f5-00005dd4.png
northwestern,alt04,light,glove.png,1cd72d606688eb6e-c8c347e1d0cc7ebc-000059d3.png
northwestern,alt04,light,glove-second.png,10e250141914305b-c8c347e1d0cc7ebc-000059d3.png
